,SMILES,LUMO,%VBur2.0,NBOrad,rate
,IC1=CC=C(OC2=CC=C(I)C=C2)C=C1,-0.01278,97.62839354,0.16336,1.360
,IC1=CC=C(OC2=CC=CC=C2)C=C1,-0.00487,97.63212836,0.1717,1.220
,IC1=CC=C(OC2=NC=CC=N2)C=C1,-0.0254,97.63508971,0.18,1.639
,IC1=CC=C(OC2CCCC2)C=C1,-0.00021,97.63322228,0.15565,1.023
,IC1=CC=C(OC2CCN(CC2)C2CCC2)C=C1,0.00037,97.6272731,0.1551,1.067
,IC1=CC=C(OC2CCOCC2)C=C1,-0.00303,97.63253721,0.1574,1.095
,IC1=CC=C(OC=C)C=C1,-0.0059,97.63702774,0.16854,1.173
,IC1=CC=C(OCC#N)C=C1,-0.00839,97.63470739,0.16937,1.249
,IC1=CC=C(OCC(=O)NC2CCCC2)C=C1,-0.00229,97.63288416,0.16371,1.115
,IC1=CC=C(OCC2=CC=CC=C2)C=C1,-0.0026,97.64146539,0.15941,1.011
,IC1=CC=C(OCC2=CC=CN=C2)C=C1,-0.00677,97.64218594,0.16179,1.099
,IC1=CC=C(OCC2=CC=NC=C2)C=C1,-0.00762,97.63663661,0.16283,1.176
,IC1=CC=C(OCC2CC2)C=C1,0.00014,97.63066983,0.15589,1.043
,IC1=CC=C(OCCCN2CCOCC2)C=C1,-0.00109,97.62874046,0.15447,1.077
,IC1=CC=C(OCCN2CCCC2)C=C1,-0.00106,97.63221679,0.15595,1.051
,IC1=CC=C(OCCN2CCCC2=O)C=C1,-0.00375,97.6317195,0.15808,1.121
,IC1=CC=C(\C=C\C2=CC=C(I)C=C2)C=C1,-0.0472,97.63958035,0.19105,2.083
,IC1=CC=CC(=C1)C#N,-0.04048,97.63429856,0.19936,2.055
,IC1=CC=CC(=C1)C(=O)C1=CC=CC=C1,-0.04758,97.63062558,0.19702,2.214
,IC1=CC=CC(=C1)C(=O)CC#N,-0.05889,97.62763772,0.19047,2.423
,IC1=CC=CC(=C1)C(=O)N1CCCC1,-0.01701,97.61528607,0.18779,1.717
,IC1=CC=CC(=C1)C(=O)N1CCOCC1,-0.02196,97.61452128,0.19058,1.837
,IC1=CC=CC(=C1)C(=O)NC1CC1,-0.02155,97.6172158,0.18885,1.793
,IC1=CC=CC(=C1)C1=CC=CC=C1,-0.01679,97.62427638,0.19541,1.671
,IC1=CC=CC(=C1)N1C=C(N=N1)C1=CC(=CC=C1)N(=O)=O,-0.05948,97.617198,0.21292,2.672
,IC1=CC=CC(=C1)N1CCCCC1,0.00343,97.62313817,0.20411,1.342
,IC1=CC=CC(=C1)N1CCOCC1,-0.00045,97.62647295,0.20743,1.405
,IC1=CC=CC(=C1)N=C=O,-0.01421,97.62542343,0.20581,1.672
,IC1=CC=CC(=C1)N=C=S,-0.03414,97.61754479,0.20598,2.136
,IC1=CC=CC(C=C)=C1,-0.02318,97.62942545,0.19165,1.721
,IC1=CC=CC(CN2CCCC2)=C1,-0.00192,97.62728196,0.19155,1.330
,IC1=CC=CC(CNC2CC2)=C1,-0.00265,97.62355604,0.19221,1.385
,IC1=CC=CC(OC2=NC=CC=N2)=C1,-0.02487,97.61274299,0.19074,1.912
,IC1=CC=CC(OCC#C)=C1,-0.00467,97.62542343,0.21353,1.533
,IC1=CC=CC(OCC2=CC=CC=C2)=C1,-0.00401,97.61828286,0.20725,1.553
,IC1=CC=CC2=C(I)C=CC=C12,-0.03908,97.70606053,0.22458,1.475
,IC1=CC=CC2=C1C=CC=C2,-0.02815,97.69964257,0.21967,1.297
,IC1=CC=CC2=CC3=C(C=C12)C(I)=CC=C3,-0.05932,97.71279178,0.22619,1.811
,IC1=CC=CC2=CC=CC(I)=C12,-0.03747,97.77403464,0.22968,0.808
,IC1=CC=CC=C1C(=O)C1=CC=CC=C1,-0.03959,97.70724092,0.21081,1.391
,IC1=CC=CC=C1C(=O)C1=NC=CC=C1,-0.04989,97.72136487,0.2226,1.522
,IC1=CC=CC=C1C(=O)CC#N,-0.05319,97.72881761,0.27715,1.841
,IC1=CC=CC=C1C(=O)NC1CC1,-0.01609,97.71912395,0.19074,0.698
,IC1=CC=CC=C1C(=O)NC1CCCCC1,-0.00877,97.71541469,0.18709,0.571
,IC1=CC=CC=C1C1=CC=CC=C1I,-0.00723,97.67839669,0.20957,1.039
,IC1=CC=CC=C1C=C,-0.02381,97.71427718,0.2053,0.983
,IC1=CC=CC=C1CC#N,-0.01432,97.72212034,0.19236,0.644
,IC1=CC=CC=C1CN1C=NC=N1,-0.01493,97.64371508,0.16085,1.236
,IC1=CC=CC=C1I,-0.03112,97.674297,0.16765,1.291
,IC1=CC=CC=C1N=C=O,-0.01588,97.74528478,0.17698,0.355
,IC1=CC=CC=C1NC(=O)C=C,-0.02848,97.70419311,0.15107,0.847
,IC1=CC=CC=C1OCC#C,-0.00008,97.69145154,0.16596,0.511
,IC1=CC=CC=C1[N+]#[C-],-0.01606,97.67430569,0.22216,1.326
,NC(=N)C1=CC=C(I)C=C1,0.11024,97.639572,0.19694,-0.931
,NC(=O)C1=C(Br)C=C(I)C=C1,-0.02677,97.63919805,0.2233,1.885
,NC(=O)C1=C(Cl)C=CC=C1I,-0.01511,97.69372694,0.21246,1.059
,NC(=O)C1=C(I)C=C(C=C1)N(=O)=O,-0.07685,97.69929485,0.26977,2.545
,NC(=O)C1=C(I)C=CC(Br)=C1F,-0.02242,97.6877598,0.21244,1.259
,NC(=O)C1=C(I)C=CC=C1,-0.01846,97.72251084,0.26087,1.132
,NC(=O)C1=C(O)C=CC(I)=C1,-0.01849,97.62580578,0.16228,1.490
,NC(=O)C1=CC(F)=C(I)C=C1,-0.03274,97.67542615,0.15534,1.237
,NC(=O)C1=CC(I)=CC=C1,-0.02605,97.62802006,0.19064,1.785
,NC(=O)C1=CC(O)=C(I)C=C1,-0.02486,97.69148602,0.1675,1.000
,NC(=O)C1=CC=C(I)C(=C1)N(=O)=O,-0.06747,97.74564984,0.26641,1.888
,NC(=O)C1=CC=C(I)C=C1,-0.02605,97.64517382,0.2054,1.705
,NC(=O)C1=CN=C(OC2=CC=C(I)C=C2)C=C1,-0.02166,97.63099907,0.18323,1.626
,NC(=O)CC1=C(I)C=CC=C1,-0.01602,97.67769308,0.17432,1.005
,NC(=O)CC1=CC=C(I)C=C1,-0.01273,97.63548086,0.18588,1.425
,NC(=O)NC1=C(F)C=C(I)C=C1,-0.00726,97.64075367,0.18495,1.262
,NC(=O)NC1=CC(I)=CC=C1,-0.00654,97.62688189,0.21222,1.548
,NC(=S)C1=CC=CC=C1I,-0.02778,97.68658751,0.26837,1.710
,NC(C(O)=O)C1=CC=C(I)C=C1,-0.00394,97.63247531,0.18598,1.285
,NC(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,-0.02877,97.71280033,0.12636,0.619
,NC(CC1=CC=C(I)C=C1)C(O)=O,-0.00104,97.63253721,0.18146,1.201
,NC(CC1=CC=CC(I)=C1)C(O)=O,-0.00521,97.6328488,0.19595,1.365
,NC(CC1=CC=CC=C1I)C(O)=O,-0.00254,97.69858225,0.18725,0.616
,NC1(CC1)C1=CC=C(I)C=C1,-0.0054,97.64184768,0.18316,1.204
,NC1=C(Br)C=C(Cl)C=C1I,-0.02431,97.70718954,0.171,0.856
,NC1=C(Br)C=C(I)C=C1,-0.00956,97.62428525,0.16357,1.339
,NC1=C(Br)C=C(I)C=C1Br,-0.0217,97.63838934,0.17922,1.530
,NC1=C(Br)C=CC=C1I,-0.01502,97.70490579,0.15145,0.581
,NC1=C(C(F)=C(I)C=C1)N(=O)=O,-0.06004,97.67282044,0.09729,1.443
,NC1=C(C(O)=O)C(I)=CC=C1,-0.02085,97.74337523,0.28559,1.122
,NC1=C(C=C(C=C1I)C#N)C(F)(F)F,-0.03433,97.70797931,0.14868,0.908
,NC1=C(C=C(Cl)C=C1I)C(O)=O,-0.03779,97.72397926,0.1462,0.803
,NC1=C(C=C(F)C=C1I)N(=O)=O,-0.0688,97.72169581,0.16352,1.531
,NC1=C(C=C(I)C(Cl)=C1)N(=O)=O,-0.06589,97.67244696,0.14948,1.873
,NC1=C(C=C(I)C(F)=C1)N(=O)=O,-0.06111,97.65896655,0.10133,1.624
,NC1=C(C=C(I)C=C1)C(=O)C1=CC=CC=C1,-0.04288,97.61567737,0.13355,1.889
,NC1=C(C=C(I)C=C1)C(F)(F)F,-0.01089,97.62651727,0.15238,1.276
,NC1=C(C=C(I)C=C1Cl)C(O)=O,-0.03674,97.64028326,0.14655,1.606
,NC1=C(C=C(I)C=C1I)C(O)=O,-0.03772,97.62534361,0.15227,1.806
,NC1=C(C=CC=C1I)C#N,-0.03091,97.70045827,0.13968,0.862
,NC1=C(C=O)C=C(I)C=C1,-0.03912,97.63248415,0.12809,1.618
,NC1=C(C=O)C=C(I)C=C1I,-0.04901,97.62384965,0.14416,1.991
,NC1=C(Cl)C(Br)=CC=C1I,-0.01807,97.71128076,0.14627,0.546
,NC1=C(Cl)C=C(C=C1I)C(F)(F)F,-0.02232,97.69220714,0.15847,0.889
,NC1=C(Cl)C=C(Cl)C=C1I,-0.0217,97.71723095,0.16996,0.701
,NC1=C(Cl)C=C(I)C=C1,-0.00702,97.63472506,0.16345,1.187
,NC1=C(Cl)C=C(I)C=C1Cl,-0.01593,97.63657483,0.17193,1.392
,NC1=C(F)C(F)=C(Br)C=C1I,-0.0244,97.6809678,0.1562,1.026
,NC1=C(F)C(F)=C(F)C(F)=C1I,-0.02647,97.72959003,0.28272,1.349
,NC1=C(F)C(F)=C(I)C(F)=C1F,-0.02286,97.69559436,0.08104,0.401
,NC1=C(F)C(F)=C(I)C=C1,-0.00938,97.66683598,0.1135,0.617
,NC1=C(F)C(I)=C(F)C=C1,-0.0112,97.69933781,0.1096,0.310
,NC1=C(F)C(I)=CC=C1,-0.00575,97.67097912,0.15822,0.775
,NC1=C(F)C=C(C=C1I)C#N,-0.02502,97.69183365,0.15775,0.941
,NC1=C(F)C=C(Cl)C=C1I,-0.01822,97.68290451,0.17147,0.979
,NC1=C(F)C=C(I)C(Cl)=C1,-0.01322,97.69300582,0.17141,0.783
,NC1=C(F)C=C(I)C=C1,-0.00455,97.64031851,0.16933,1.119
,NC1=C(F)C=C(I)C=C1F,-0.01142,97.63623665,0.19209,1.429
,NC1=C(F)C=CC(I)=C1,-0.00552,97.64256823,0.20144,1.309
,NC1=C(F)C=CC=C1I,-0.00894,97.69670622,0.15196,0.547
,NC1=C(I)C(Br)=CC(F)=C1,-0.02096,97.78075735,0.11511,-0.267
,NC1=C(I)C(Br)=CC=C1,-0.01619,97.75384133,0.12522,-0.034
,NC1=C(I)C(Cl)=C(Br)C=C1,-0.02297,97.76728691,0.14701,0.096
,NC1=C(I)C(Cl)=C(Cl)C=C1,-0.02075,97.76990132,0.14681,0.026
,NC1=C(I)C(Cl)=C(OC(F)(F)F)C=C1,-0.02124,97.76056412,0.14656,0.126
,NC1=C(I)C(Cl)=CC=C1,-0.01223,97.77511354,0.12886,-0.298
,NC1=C(I)C(F)=C(Br)C(F)=C1,-0.02127,97.72697564,0.07977,0.055
,NC1=C(I)C(F)=C(F)C=C1F,-0.02049,97.73213665,0.12161,0.241
,NC1=C(I)C(F)=CC=C1,-0.00721,97.74488603,0.07455,-0.425
,NC1=C(I)C(O)=CC=C1,0.009,97.77178541,0.03939,-1.214
,NC1=C(I)C=C(Br)C(=C1)C(F)(F)F,-0.0227,97.68478923,0.16826,1.028
,NC1=C(I)C=C(Br)C(Cl)=C1,-0.01914,97.68591831,0.14878,0.831
,NC1=C(I)C=C(Br)C(F)=C1,-0.01774,97.68409416,0.13691,0.751
,NC1=C(I)C=C(Br)C=C1,-0.01432,97.68325204,0.15209,0.784
,NC1=C(I)C=C(Br)C=C1F,-0.02024,97.67464444,0.1712,1.098
,NC1=C(I)C=C(Br)C=C1I,-0.03654,97.70566134,0.17218,1.115
,NC1=C(I)C=C(Br)C=C1N(=O)=O,-0.06915,97.70157872,0.15699,1.696
,NC1=C(I)C=C(C#N)C(=C1)C(F)(F)F,-0.03529,97.70345472,0.15466,1.007
,NC1=C(I)C=C(C(=C1)C(F)(F)F)N(=O)=O,-0.05982,97.69528974,0.1558,1.569
,NC1=C(I)C=C(C(Br)=C1)C(F)(F)F,-0.01866,97.69158086,0.13722,0.697
,NC1=C(I)C=C(C=C1)C#N,-0.01974,97.68548432,0.14052,0.797
,NC1=C(I)C=C(C=C1)C1=CC=CC=C1,-0.0064,97.67734562,0.14128,0.623
,NC1=C(I)C=C(C=C1C(F)(F)F)N(=O)=O,-0.06113,97.71467627,0.14717,1.353
,NC1=C(I)C=C(C=C1F)C(F)(F)F,-0.019,97.67658999,0.15848,0.978
,NC1=C(I)C=C(C=C1I)C(O)=O,-0.03151,97.70793651,0.14845,0.853
,NC1=C(I)C=C(C=C1I)N(=O)=O,-0.05651,97.70905696,0.15741,1.380
,NC1=C(I)C=C(C=C1N(=O)=O)C(F)(F)F,-0.07286,97.70047544,0.15103,1.742
,NC1=C(I)C=C(Cl)C(=C1)C(F)(F)F,-0.02142,97.69973707,0.16853,0.858
,NC1=C(I)C=C(Cl)C(Cl)=C1,-0.01739,97.69892995,0.14878,0.670
,NC1=C(I)C=C(Cl)C(F)=C1,-0.01619,97.6877598,0.13658,0.683
,NC1=C(I)C=C(Cl)C=C1,-0.0125,97.68178406,0.152,0.762
,NC1=C(I)C=C(Cl)C=C1N(=O)=O,-0.06903,97.72283329,0.15701,1.485
,NC1=C(I)C=C(F)C(=C1)C(F)(F)F,-0.02069,97.70496579,0.17484,0.831
,NC1=C(I)C=C(F)C(Cl)=C1,-0.01538,97.70269059,0.1537,0.623
,NC1=C(I)C=C(F)C(F)=C1,-0.01437,97.70304692,0.14079,0.523
,NC1=C(I)C=C(F)C(F)=C1F,-0.02083,97.69858225,0.16221,0.820
,NC1=C(I)C=C(F)C=C1,-0.00991,97.69710551,0.15697,0.592
,NC1=C(I)C=C(F)C=C1F,-0.0155,97.6970711,0.17821,0.828
,NC1=C(I)C=C(I)C=C1,-0.02198,97.67988198,0.16441,1.039
,NC1=C(I)C=C(I)C=C1I,-0.04282,97.7078937,0.27088,1.808
,NC1=C(I)C=C(I)C=C1N(=O)=O,-0.06869,97.69736719,0.15596,1.722
,NC1=C(I)C=C(OC(F)(F)F)C=C1,-0.01327,97.68919333,0.15078,0.697
,NC1=C(I)C=CC(=C1)C(O)=O,-0.02844,97.70906551,0.1609,0.857
,NC1=C(I)C=CC(Br)=C1,-0.01063,97.70937911,0.13201,0.335
,NC1=C(I)C=CC=C1,-0.00341,97.71159441,0.13166,0.172
,NC1=C(I)C=CC=C1C(O)=O,-0.02819,97.70830143,0.12567,0.648
,NC1=C(N)C(I)=CC=C1,-0.00204,97.70639975,0.1558,0.341
,NC1=C(N)C=C(I)C(Cl)=C1,-0.00642,97.68810739,0.18291,0.768
,NC1=C(N)C=C(I)C(I)=C1,-0.02365,97.67319392,0.1623,1.125
,NC1=C(N)C=C(I)C=C1,0.00239,97.63958917,0.18004,1.057
,NC1=C(NC(=O)C2=CC=CC=C2I)C=CC=C1,-0.0212,97.68515406,0.19348,1.147
,NC1=C(O)C=C(I)C=C1,-0.0027,97.64215952,0.17199,1.082
,NC1=C(O)C=CC=C1I,-0.00193,97.70117089,0.19131,0.604
,NC1=C(OC(F)(F)F)C=C(I)C=C1,-0.00748,97.62502334,0.16373,1.293
,NC1=C(OC2=CC(I)=CC=C2)C=CC=C1,-0.00651,97.62464099,0.20818,1.545
,NC1=CC(=C(I)C=C1)C(F)(F)F,-0.00974,97.73596462,0.19239,0.420
,NC1=CC(=C(I)C=C1)N(=O)=O,-0.05196,97.74415591,0.21011,1.264
,NC1=CC(=CC=C1I)C#N,-0.03182,97.70903984,0.1597,0.915
,NC1=CC(=CC=C1I)C(F)(F)F,-0.01415,97.71163715,0.15264,0.505
,NC1=CC(=CC=C1I)N(=O)=O,-0.06023,97.71464213,0.16707,1.455
,NC1=CC(=NO1)C1=CC=C(I)C=C1,-0.01698,97.64000672,0.1933,1.507
,NC1=CC(=O)N(C2CC2)C(=O)N1C1=CC=C(I)C=C1F,-0.02385,97.63401344,0.22192,1.871
,NC1=CC(Br)=C(Cl)C=C1I,-0.01785,97.70415023,0.15042,0.637
,NC1=CC(Br)=C(F)C=C1I,-0.01579,97.70568704,0.1553,0.611
,NC1=CC(Br)=C(I)C(Br)=C1,-0.02529,97.76578461,0.14112,0.121
,NC1=CC(Br)=C(I)C(F)=C1,-0.01578,97.73182246,0.09231,-0.024
,NC1=CC(Cl)=C(C=C1I)C#N,-0.02588,97.69601088,0.13795,0.798
,NC1=CC(Cl)=C(I)C=C1C(O)=O,-0.03411,97.664204,0.1404,1.284
,NC1=CC(Cl)=CC(I)=C1,-0.00998,97.64071843,0.2331,1.604
,NC1=CC(Cl)=CC=C1I,-0.00941,97.7097526,0.13041,0.298
,NC1=CC(F)=C(C=C1I)C#N,-0.0256,97.69036557,0.12792,0.787
,NC1=CC(F)=C(I)C(F)=C1,-0.00691,97.69711411,0.04439,-0.143
,NC1=CC(F)=C(I)C=C1,-0.00248,97.67095302,0.09446,0.329
,NC1=CC(F)=C(I)C=C1C(O)=O,-0.02596,97.6593313,0.08429,0.837
,NC1=CC(F)=C(I)C=C1F,-0.00821,97.66835605,0.1157,0.593
,NC1=CC(F)=CC=C1I,-0.00816,97.7038625,0.1184,0.260
,NC1=CC(I)=C(Br)C=C1,-0.01369,97.67209086,0.21493,1.259
,NC1=CC(I)=C(C=C1)C#N,-0.01722,97.68402496,0.28375,1.623
,NC1=CC(I)=C(C=C1)N(=O)=O,-0.04518,97.74003914,0.28309,1.611
,NC1=CC(I)=C(CO)C=C1,0.0009,97.68033344,0.19971,0.804
,NC1=CC(I)=C(Cl)C=C1,-0.01005,97.68030745,0.21795,1.126
,NC1=CC(I)=C(F)C=C1Cl,-0.01188,97.66980646,0.16141,0.925
,NC1=CC(I)=C(O)C=C1,-0.01028,97.70380247,0.17419,0.637
,NC1=CC(I)=CC(=C1)C(O)=O,-0.0299,97.6284024,0.21143,1.980
,NC1=CC(I)=CC(Br)=C1,-0.01227,97.63170181,0.23467,1.746
,NC1=CC(I)=CC(CO)=C1,0.00124,97.64066556,0.22148,1.317
,NC1=CC(I)=CC(F)=C1,-0.00717,97.64551213,0.23555,1.517
,NC1=CC(I)=CC(I)=C1,-0.02241,97.62836697,0.23546,1.980
,NC1=CC(I)=CC(N)=C1,0.00226,97.63991858,0.23742,1.400
,NC1=CC(I)=CC=C1Br,-0.00778,97.64476515,0.21386,1.406
,NC1=CC(I)=CC=C1C(O)=O,-0.02719,97.64330639,0.24467,1.981
,NC1=CC(I)=CC=C1Cl,-0.00723,97.64403577,0.21231,1.393
,NC1=CC(I)=CC=C1O,0.00044,97.6413773,0.18647,1.115
,NC1=CC2=CC=CC=C2C=C1I,-0.01969,97.6970539,0.15456,0.767
,NC1=CC=C(C(O)=O)C(I)=C1,-0.01595,97.73932594,0.28286,1.051
,NC1=CC=C(C=C1)C1=CC=C(I)C=C1,-0.00577,97.63691301,0.17935,1.237
,NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(I)C=C1,-0.01174,97.63062558,0.19181,1.489
,NC1=CC=C(C=C1I)C(F)(F)F,-0.01371,97.68444169,0.14153,0.697
,NC1=CC=C(C=C1I)C(O)=O,-0.01614,97.68702148,0.12692,0.631
,NC1=CC=C(C=C1I)N(=O)=O,-0.05046,97.6870042,0.13914,1.369
,NC1=CC=C(CC(O)=O)C=C1I,-0.00411,97.68106307,0.14362,0.557
,NC1=CC=C(Cl)C(F)=C1I,-0.01595,97.73254403,0.09101,-0.035
,NC1=CC=C(Cl)C(I)=C1Cl,-0.0197,97.74823059,0.21935,0.654
,NC1=CC=C(F)C(F)=C1I,-0.01438,97.73104159,0.09506,-0.027
,NC1=CC=C(F)C(I)=C1,-0.00578,97.66720947,0.16208,0.836
,NC1=CC=C(I)C(Br)=C1,-0.01162,97.68888889,0.14533,0.636
,NC1=CC=C(I)C(Cl)=C1,-0.00743,97.68668255,0.149,0.598
,NC1=CC=C(I)C(F)=C1C#N,-0.03346,97.6683038,0.09654,0.968
,NC1=CC=C(I)C2=CC=CC=C12,-0.02193,97.70452372,0.18468,0.918
,NC1=CC=C(I)C=C1,0.00124,97.63474273,0.14644,0.925
,NC1=CC=C(I)C=C1C#N,-0.03161,97.63764235,0.15229,1.568
,NC1=CC=C(I)C=C1C(O)=O,-0.02802,97.62687303,0.13245,1.484
,NC1=CC=C(I)C=C1N(=O)=O,-0.06051,97.62835811,0.14719,2.188
,NC1=CC=C(N)C(I)=C1,-0.00101,97.69516062,0.16187,0.468
,NC1=CC=C(NC(=O)C2=CC=CC=C2I)C=C1,-0.01421,97.71165424,0.18671,0.711
,NC1=CC=C(O)C=C1I,-0.00609,97.69710551,0.15996,0.536
,NC1=CC=C2OC(=NC2=C1)C1=C(Cl)C=CC(I)=C1,-0.04224,97.61119556,0.18823,2.249
,NC1=CC=CC(=C1I)N(=O)=O,-0.04901,97.80839518,0.19539,0.488
,NC1=CC=CC(C(O)=O)=C1I,-0.02152,97.8158567,0.19813,-0.101
,NC1=CC=CC(I)=C1,-0.00112,97.639919,0.2123,1.315
,NC1=CC=CC(I)=C1Br,-0.01381,97.697445,0.21339,1.003
,NC1=CC=CC2=CC=CC(I)=C12,-0.0201,97.78073249,0.19848,0.218
,NC1=NC(=CS1)C1=CC=C(I)C=C1,-0.01786,97.63918042,0.18611,1.489
,NC1=NN=C(S1)C1=C(Cl)C=C(I)C=C1,-0.03263,97.64517382,0.21546,1.893
,NCC1(CCCC1)C1=CC=C(I)C=C1,0.00136,97.64220355,0.17753,1.036
,NCC1=C(I)C=CC(Br)=C1,-0.00957,97.70455802,0.20569,0.805
,NCC1=CC(I)=CC=C1,-0.00617,97.62735285,0.19396,1.426
,NCC1=CC=C(I)C=C1,-0.00633,97.6380776,0.17755,1.225
,NCC1=CC=CC=C1I,-0.00276,97.70191787,0.20316,0.684
,NCCC1=CC(I)=CC=C1,-0.00269,97.62651727,0.19503,1.373
,NCCC1=CC=C(I)C=C1,-0.00309,97.63773058,0.17625,1.158
,NCCOC1=CC=C(I)C=C1,-0.00038,97.63805113,0.15639,0.983
,NCCOCCOCCNC(=O)C1=CC=C(I)C=C1,-0.02379,97.63061673,0.20097,1.777
,NNC(=O)C1=C(O)C=CC(I)=C1,-0.03425,97.62762886,0.16297,1.781
,NNC(=O)C1=CC(I)=CC=C1,-0.01976,97.62683758,0.19094,1.676
,NNC(=O)C1=CC=C(I)C=C1,-0.02796,97.64737959,0.20624,1.725
,NNC(=O)C1=CC=CC=C1I,-0.01852,97.71650103,0.19566,0.801
,NNC(=O)CNC1=CC=C(I)C=C1,-0.00455,97.6348134,0.15597,1.093
,NNC1=C(I)C=CC=C1,-0.00795,97.72731517,0.11005,-0.024
,NNC1=CC=C(I)C=C1,-0.00075,97.63925095,0.14914,0.935
,NNS(=O)(=O)C1=CC=C(I)C=C1,-0.02799,97.63741004,0.21518,1.877
,NS(=O)(=O)C1=CC=C(I)C=C1,-0.03105,97.63851282,0.212,1.907
,NS(=O)(=O)C1=CC=CC(I)=C1,-0.03075,97.6272731,0.19859,1.931
,NS(=O)(=O)C1=CC=CC=C1I,-0.02725,97.71392931,0.2452,1.293
,N[C@@H](CC(O)=O)CC1=CC=C(I)C=C1,-0.00614,97.63099907,0.17953,1.303
,N[C@H](CC1=CC=C(I)C=C1)C(O)=O,-0.00194,97.63443993,0.18146,1.199
,N[C@H](CF)[C@H](O)C1=CC=C(I)C=C1,-0.00852,97.6332488,0.18481,1.359
,OB(O)C1=C(F)C(F)=C(I)C=C1,-0.03125,97.66722689,0.16862,1.368
,OB(O)C1=C(I)C=CC(OCC2=CC=CC=C2)=C1,-0.01408,97.73744164,0.16988,0.354
,OB(O)C1=C(I)C=CC=C1,-0.01503,97.74044638,0.19377,0.487
,OB(O)C1=CC(Br)=CC(I)=C1,-0.02839,97.63659248,0.20058,1.806
,OB(O)C1=CC(F)=C(I)C(F)=C1,-0.02536,97.7007974,0.10149,0.522
,OB(O)C1=CC(I)=CC=C1,-0.01762,97.62388515,0.18774,1.644
,OB(O)C1=CC=C(I)C=C1,-0.0145,97.63919805,0.20104,1.514
,OC(=O)C(=O)CC1=CC(I)=C(O)C(I)=C1,-0.05259,97.69184227,0.1334,1.329
,OC(=O)C1(CC1)C(=O)NC1=CC=C(I)C=C1,-0.00353,97.63957154,0.17028,1.113
,OC(=O)C1(CC1)C1=C(I)C=CC=C1,-0.00535,97.70794507,0.19292,0.613
,OC(=O)C1(CC1)C1=CC=C(I)C=C1,-0.00645,97.6373218,0.18842,1.300
,OC(=O)C1=C(Br)C(I)=CC=C1,-0.03837,97.70342041,0.18828,1.269
,OC(=O)C1=C(Br)C=C(I)C=C1,-0.04405,97.63621017,0.23169,2.300
,OC(=O)C1=C(Br)C=CC(I)=C1F,-0.02297,97.66574168,0.14128,1.058
,OC(=O)C1=C(Br)C=CC=C1I,-0.02047,97.69260648,0.27088,1.525
,OC(=O)C1=C(C=C(I)C=C1)C(F)(F)F,-0.04768,97.63591615,0.21897,2.296
,OC(=O)C1=C(C=C(I)C=C1)C(O)=O,-0.04731,97.6388422,0.21273,2.223
,OC(=O)C1=C(C=C(I)C=C1)N(=O)=O,-0.07184,97.64105667,0.2201,2.721
,OC(=O)C1=C(C=CC(I)=C1)N(=O)=O,-0.07215,97.6414742,0.22463,2.750
,OC(=O)C1=C(C=CC(I)=C1)N1CCOCC1,-0.02903,97.6332488,0.16052,1.610
,OC(=O)C1=C(Cl)C=C(I)C=C1,-0.04319,97.63879811,0.23147,2.256
,OC(=O)C1=C(Cl)C=C(I)C=C1Cl,-0.02976,97.6410831,0.23485,1.994
,OC(=O)C1=C(F)C(F)=C(F)C(F)=C1I,-0.04119,97.75797482,0.23695,1.081
,OC(=O)C1=C(F)C(I)=CC=C1F,-0.03915,97.67203869,0.12637,1.220
,OC(=O)C1=C(F)C=C(Br)C(I)=C1,-0.04859,97.66608901,0.1719,1.735
,OC(=O)C1=C(F)C=C(Cl)C(I)=C1,-0.04766,97.66982386,0.17565,1.703
,OC(=O)C1=C(F)C=C(I)C(Br)=C1,-0.04881,97.69486461,0.23636,1.844
,OC(=O)C1=C(I)C(Br)=CC=C1,-0.03749,97.8132423,0.24941,0.542
,OC(=O)C1=C(I)C(Cl)=CC=C1,-0.03476,97.79122316,0.25304,0.727
,OC(=O)C1=C(I)C(F)=CC=C1,-0.03923,97.78034242,0.19874,0.594
,OC(=O)C1=C(I)C(I)=CC(I)=C1,-0.04612,97.81662814,0.14283,0.035
,OC(=O)C1=C(I)C=C(C=C1)C#N,-0.06679,97.72283329,0.26029,2.062
,OC(=O)C1=C(I)C=C(C=C1)C(F)(F)F,-0.05234,97.72510822,0.27662,1.858
,OC(=O)C1=C(I)C=C(F)C(Br)=C1,-0.04211,97.74788234,0.27094,1.402
,OC(=O)C1=C(I)C=C(F)C(F)=C1,-0.04208,97.75118491,0.26177,1.314
,OC(=O)C1=C(I)C=C(F)C=C1,-0.03424,97.75083662,0.27435,1.241
,OC(=O)C1=C(I)C=C(I)C=C1I,-0.04936,97.69932063,0.25828,1.943
,OC(=O)C1=C(I)C=CC(=C1)C#N,-0.05746,97.74265354,0.27596,1.781
,OC(=O)C1=C(I)C=CC(=C1)C(F)(F)F,-0.04992,97.74453782,0.27014,1.581
,OC(=O)C1=C(I)C=CC(=C1)N(=O)=O,-0.07522,97.74896916,0.28311,2.106
,OC(=O)C1=C(I)C=CC(Br)=C1,-0.04337,97.7430186,0.25028,1.350
,OC(=O)C1=C(I)C=CC(Br)=C1F,-0.03593,97.7180035,0.28616,1.667
