Reaction #,Prod_Smiles,ArX_Smiles,Acid_Smiles,CAD Yield
765,COC(=O)CC1CCc2cc(C3CC[C@@H](C)N(C(=O)OCc4ccccc4)C3)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,C[C@@H]1CC[C@H](C(=O)O)CN1C(=O)OCc1ccccc1,26.7
766,COC(=O)CC1CCc2cc(C3CCN(C(=O)OC(C)(C)C)CC3C(=O)OC)cc3[nH]c(=O)c(=O)n1c23,COC(=O)CC1CCc2cc(Br)cc3[nH]c(=O)c(=O)n1c23,COC(=O)C1CN(C(=O)OC(C)(C)C)CCC1C(=O)O,18.2
1153,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CC1,36.0
1154,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3(c4ccc(Cl)cc4)CC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1(c2ccc(Cl)cc2)CC1,30.1
1156,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C[C@@H]3C[C@H](C(C)=O)C3(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(=O)[C@H]1C[C@@H](CC(=O)O)C1(C)C,10.4
1157,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCCC1,89.7
1158,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCCCC1,91.4
1159,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CO[C@@H]3C[C@H](C)CC[C@H]3C(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCC(=O)O,45.1
1161,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(C)Oc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(Oc1ccccc1)C(=O)O,64.5
1162,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CC)Oc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CCC(Oc1ccccc1)C(=O)O,59.0
1163,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCc3ccc(O)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCc1ccc(O)cc1,5.8
1164,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC[C@@H](C)[C@H]3CC[C@H]4[C@@H]5[C@H](O)C[C@@H]6C[C@H](O)CC[C@]6(C)[C@H]5C[C@H](O)[C@]34C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,16.7
1166,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCCC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCCCCC1,94.9
1169,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccccc3Cl)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1ccccc1Cl,41.4
1170,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(Cl)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1ccc(Cl)cc1,42.6
1171,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COC)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COCC(=O)O,95.2
1172,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccccc3O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1ccccc1O,52.0
1173,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(F)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1ccc(F)cc1,61.1
1174,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(Cl)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1ccc(Cl)cc1,43.6
1175,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(OC)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1ccc(CC(=O)O)cc1,73.7
1176,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(O)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1ccc(O)cc1,68.5
1177,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(C(F)(F)F)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1ccc(C(F)(F)F)cc1,16.9
1178,CCCCc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CCCCC(=O)O,92.0
1179,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCCCNC(C)=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(=O)NCCCCCC(=O)O,62.4
1182,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCc3cccs3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCCc1cccs1,28.9
1183,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CN3C(=O)c4ccccc4C3=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CN1C(=O)c2ccccc2C1=O,45.1
1185,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CCSC)NC(C)=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CSCCC(NC(C)=O)C(=O)O,70.1
1186,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3C(C)(C)C3(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC1(C)C(C(=O)O)C1(C)C,15.1
1187,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CC[C@@H]4CCC[C@H]34)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CC[C@@H]2CCC[C@H]12,31.8
1188,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CC(=O)N(C)C3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CN1CC(C(=O)O)CC1=O,68.6
1189,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccccc3OC)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1ccccc1OCC(=O)O,72.0
1190,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccccc3C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,Cc1ccccc1OCC(=O)O,50.7
1191,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(C)cc3C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,Cc1ccc(OCC(=O)O)c(C)c1,52.7
1192,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3cc(C)ccc3C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,Cc1ccc(C)c(OCC(=O)O)c1,54.6
1193,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3cccc(OC)c3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1cccc(OCC(=O)O)c1,68.3
1194,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(OC)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1ccc(OCC(=O)O)cc1,66.8
1195,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(OCc4ccccc4)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1ccc(OCc2ccccc2)cc1,34.3
1196,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(O)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1ccc(O)cc1,61.3
1197,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(CC)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CCc1ccc(OCC(=O)O)cc1,52.6
1198,CCCCCCCCC#CCCCCCCCc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CCCCCCCCC#CCCCCCCCC(=O)O,25.4
1199,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3cccc(Cl)c3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1cccc(Cl)c1,32.6
1200,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3cccc(C=O)c3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=Cc1cccc(OCC(=O)O)c1,58.5
1202,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3ccccc3)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,27.1
1203,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC(C)c3ccc(Cl)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(CC(=O)O)c1ccc(Cl)cc1,31.0
1205,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CNC(=O)Cc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CNC(=O)Cc1ccccc1,87.1
1206,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(C(C)(C)C)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)c1ccc(OCC(=O)O)cc1,50.5
1207,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCO3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCCO1,81.6
1208,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CSc3nc4ccccc4[nH]3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CSc1nc2ccccc2[nH]1,4.3
1209,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCSc3nc4ccccc4s3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCCSc1nc2ccccc2s1,7.4
1210,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCN3C(=O)c4ccccc4C3=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCN1C(=O)c2ccccc2C1=O,16.8
1211,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCOCC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCOCC1,98.6
1212,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CN(C)S(=O)(=O)c3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CN(CC(=O)O)S(=O)(=O)c1ccccc1,25.4
1213,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CSc3ccc(C)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,Cc1ccc(SCC(=O)O)cc1,41.9
1214,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3ccc(O)cc3)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,38.1
1215,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCNC(=O)c3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCNC(=O)c1ccccc1,40.4
1216,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCN3C(=O)[C@H](C)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,C[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,58.7
1217,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3C[C@@H](O)CN3C(C)=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,34.0
1218,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCN3C(=O)CNC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(NCC(=O)N1CCC[C@H]1C(=O)O)OCc1ccccc1,44.1
1219,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3N(C(=O)OC(C)(C)C)CSC3(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N1CSC(C)(C)C1C(=O)O,58.1
1220,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(NC(=O)OC(C)(C)C)[C@H](C)O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,C[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,11.3
1222,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3cn(C=O)c4ccccc34)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)O,28.8
1223,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CC(N)=O)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O,61.4
1225,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3ccc(OC(C)=O)cc3)NC(C)=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(=O)N[C@@H](Cc1ccc(OC(C)=O)cc1)C(=O)O,62.2
1226,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(NC(=O)OC(C)(C)C)C(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,8.5
1228,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CC(C)C)N(C)C(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)C[C@@H](C(=O)O)N(C)C(=O)OC(C)(C)C,38.7
1229,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3ccccc3)N(C)C(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)O,59.6
1230,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3ccc(C(C)C)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)c1ccc(CC(=O)O)cc1,51.4
1231,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCC(C(C)(C)C)CC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)C1CCC(C(=O)O)CC1,6.6
1232,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCCCCC(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)CCCCCCC(=O)O,36.0
1233,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCc4ccccc4O3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCc2ccccc2O1,45.9
1234,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCOc3cccc(OC)c3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1cccc(OCCC(=O)O)c1,16.7
1235,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CNC(=O)CNC(=O)c3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CNC(=O)CNC(=O)c1ccccc1,96.0
1236,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cn3ccc4ccccc43)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cn1ccc2ccccc21,61.9
1237,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(OC(F)(F)F)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)COc1ccc(OC(F)(F)F)cc1,52.5
1239,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CNC(=O)[C@H](CCC(N)=O)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,NC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)O,69.4
1240,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCC(=O)c3ccc(-c4ccccc4)cc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,6.9
1242,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,32.4
1244,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(COc3ccc(C=O)c(OC)c3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COc1cc(OCC(=O)O)ccc1C=O,48.0
1245,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3cccs3)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)O,22.3
1246,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(C)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(NC(=O)OC(C)(C)C)C(=O)O,67.2
1247,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(C)NC(=O)c3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,C[C@@H](NC(=O)c1ccccc1)C(=O)O,51.8
1248,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CO)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@H](CO)C(=O)O,36.5
1249,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CO)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(N[C@H](CO)C(=O)O)OCc1ccccc1,20.2
1250,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCN3C(C)=O)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(=O)N1CCCC1C(=O)O,68.8
1251,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCCCCNC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)NCCCCCCC(=O)O,33.4
1254,CCCCCCCC/C=C\CCCCCCCc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CCCCCCCC/C=C\CCCCCCCC(=O)O,15.4
1255,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CCC(N)=O)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O,49.1
1256,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3ccc(OC(C)(C)C)cc3)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OC(C)(C)C)cc1)C(=O)O,37.1
1257,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3c[nH]c4ccccc34)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,24.6
1258,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(Cc3cn(Cc4ccccc4)cn3)NC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(=O)O,50.1
1259,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cc3cccnc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)Cc1cccnc1,51.7
1260,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC[C@@H](C)[C@H]3CC[C@H]4[C@@H]5C(=O)C[C@@H]6CC(=O)CC[C@]6(C)[C@H]5CC(=O)[C@]34C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,25.3
1261,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CSCCS(=O)(=O)c3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)CSCCS(=O)(=O)c1ccccc1,55.4
1263,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,13.4
1264,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCC(C)C3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC1CCCC(C(=O)O)C1,99.6
1265,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCC(OC)C3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COC1CCCC(C(=O)O)C1,82.2
1267,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCOC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,O=C(O)C1CCOC1,80.6
1268,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CCCCCCCCCCNC(=O)OC(C)(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)NCCCCCCCCCCC(=O)O,24.7
1270,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC[C@H](NC(=O)OC(C)(C)C)C(=O)OC)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,COC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C,34.7
1271,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCN3C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O,36.1
1272,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCN(C(=O)OC(C)(C)C)CC3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1,56.6
1273,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C(CC)NC(=O)OCc3ccccc3)ccc1-2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2,CC[C@H](NC(=O)OCc1ccccc1)C(=O)O,28.2
